date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:14:59	208870/208870	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:13%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/faqs.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/faqs.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:01	199041/199041	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:13%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/find-a-store.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/find-a-store.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:01	194000/194000	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:19%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/404.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/404.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:02	228435/228435	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/blog.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/blog.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:02	282036/282036	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/banner.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/banner.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:03	312397/312397	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/call-to-action.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/call-to-action.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:03	210433/210433	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/hero.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/hero.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:05	1101708/1101708	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/products.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/products.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:06	606445/606445	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/products-slide.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/products-slide.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:06	865077/865077	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/product-tabs.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/product-tabs.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:07	226785/226785	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/news-letter.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/news-letter.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:08	236058/236058	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/features.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/features.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:08	229272/229272	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/info.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/info.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:09	234238/234238	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/instagram.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/instagram.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:10	207990/207990	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/video.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/video.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:11	232991/232991	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/team.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/team.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:11	252976/252976	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/testimonials.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/testimonials.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:12	210148/210148	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/header.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:13	209115/209115	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:13	161816/161816	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:14	192842/192842	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/accordion.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/docs/components/accordion.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:14	155702/155702	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/changelog.html	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/docs/usage/changelog.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:15	2146/2146	---M--	200	added ('OK')	image/png	etag:%226662716b-8f7%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/logo.png	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/logo.png	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:15	384/384	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/index-2.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:15	2146/2146	---M--	200	added ('OK')	image/png	etag:%226662716b-8f7%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/logo-white.png	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/logo-white.png	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:16	80981/80981	---M--	200	added ('OK')	image/jpeg	etag:%226662716c-13c55%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-01.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-01.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:17	69169/69169	---M--	200	added ('OK')	image/jpeg	etag:%226662716c-10e31%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-01.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-01.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:17	84924/84924	---M--	200	added ('OK')	image/jpeg	etag:%226662716c-14bbc%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-02.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-02.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:18	94755/94755	---M--	200	added ('OK')	image/jpeg	etag:%226662716c-17223%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-02.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-02.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:18	91626/91626	---M--	200	added ('OK')	image/jpeg	etag:%226662716c-165ea%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-03.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-03.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:19	35920/35920	---M--	200	added ('OK')	image/jpeg	etag:%226662716c-8c50%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-03.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-03.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:21	170470/170470	---M--	200	added ('OK')	image/jpeg	etag:%226662716d-2e154%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-01.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-01.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:22	337560/337560	---M--	200	added ('OK')	image/jpeg	etag:%226662716d-57dd2%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-02.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-02.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:24	268322/268322	---M--	200	added ('OK')	image/jpeg	etag:%226662716d-4691c%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-04.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-04.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:24	886384/886384	---M--	200	added ('OK')	image/jpeg	etag:%226662716d-e043e%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-03.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-03.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:27	281811/281811	---M--	200	added ('OK')	image/jpeg	etag:%226662716d-4edca%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-05.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-05.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:28	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:%22603e8adc-15d9d%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js	D:/glowness/cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:28	1121513/1121513	---M--	200	added ('OK')	image/jpeg	etag:%226662716d-128a55%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-06.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/instagram/instagram-06.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:29	136703/136703	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716e-32a0b%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/bootstrap/js/bootstrap.bundle.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/bootstrap/js/bootstrap.bundle.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:29	10676/10676	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716e-29b4%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/clipboard/clipboard.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/clipboard/clipboard.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:29	22201/22201	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716e-56b9%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/vanilla-lazyload/lazyload.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/vanilla-lazyload/lazyload.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:30	8833/8833	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716e-2281%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/waypoints/jquery.waypoints.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/waypoints/jquery.waypoints.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:31	46992/46992	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716f-b790%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/lightgallery.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/lightgallery.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:31	16354/16354	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716f-3fe2%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/plugins/zoom/lg-zoom.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/plugins/zoom/lg-zoom.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:31	9225/9225	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716f-2409%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/plugins/thumbnail/lg-thumbnail.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/plugins/thumbnail/lg-thumbnail.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:31	8078/8078	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716f-1f8e%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/plugins/video/lg-video.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/plugins/video/lg-video.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:31	3083/3083	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716f-c0b%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/plugins/vimeoThumbnail/lg-vimeo-thumbnail.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/plugins/vimeoThumbnail/lg-vimeo-thumbnail.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:32	35445/35445	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716e-8a75%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/isotope/isotope.pkgd.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/isotope/isotope.pkgd.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:32	42865/42865	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716e-a771%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/slick/slick.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/slick/slick.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:32	70983/70983	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716f-11547%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/gsap/gsap.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/gsap/gsap.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:33	3890/3890	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716f-f32%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/gsap/ScrollToPlugin.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/gsap/ScrollToPlugin.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:34	39257/39257	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716f-9959%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/gsap/ScrollTrigger.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/gsap/ScrollTrigger.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:34	762722/762722	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716e-ba787%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/mapbox-gl/mapbox-gl.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/mapbox-gl/mapbox-gl.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:34	35585/35585	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716e-8b01%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/js/theme.min.js	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/js/theme.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:34	2011/2011	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-b17%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-03-75x100.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-03-75x100.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:35	2533/2533	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-d35%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-06-75x100.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-06-75x100.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:35	2296/2296	---M--	200	added ('OK')	image/jpeg	etag:%226662716b-c56%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-09-75x100.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/products/product-09-75x100.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:35	13329/13329	---M--	200	added ('OK')	image/jpeg	etag:%226662716c-3411%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/shop/product-gallery-05.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/shop/product-gallery-05.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:36	27727/27727	---M--	200	added ('OK')	image/jpeg	etag:%226662716c-6c4f%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/shop/product-gallery-06.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/shop/product-gallery-06.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:37	11874/11874	---M--	200	added ('OK')	image/jpeg	etag:%226662716c-2e62%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/shop/product-gallery-07.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/shop/product-gallery-07.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:38	30268/30268	---M--	200	added ('OK')	image/jpeg	etag:%226662716c-763c%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/shop/product-gallery-08.jpg	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/shop/product-gallery-08.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:38	5003/5003	---M--	200	added ('OK')	image/png	etag:%226662716c-1556%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/shop/product-info-2.png	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/images/shop/product-info-2.png	(from https://templates.g5plus.net/glowing-bootstrap-5/home-01.html)
22:15:39	2332/2332	---M--	200	added ('OK')	application/font-woff2	etag:%226662716f-91c%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/fonts/lg.woff2?io9a6k	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/fonts/lgb687.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/css/lightgallery-bundle.min.css)
22:15:40	4756/4756	---M--	200	added ('OK')	application/x-font-ttf	etag:%226662716f-1294%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/fonts/lg.ttf?io9a6k	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/fonts/lgb687.ttf	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/css/lightgallery-bundle.min.css)
22:15:40	4832/4832	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226662716f-12e0%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/fonts/lg.woff?io9a6k	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/fonts/lgb687.woff	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/css/lightgallery-bundle.min.css)
22:15:41	12834/12834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226662716f-3222%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/fonts/lg.svg?io9a6k	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/fonts/lgb687.svg	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/css/lightgallery-bundle.min.css)
22:15:42	3783/3783	---M--	200	added ('OK')	image/gif	etag:%226662716f-1052%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/images/loading.gif	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/images/loading.gif	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/lightgallery/css/lightgallery-bundle.min.css)
22:15:42	105068/105068	---M--	200	added ('OK')	application/font-woff2	etag:%226662716f-19a6c%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
22:15:43	181344/181344	---M--	200	added ('OK')	application/x-font-ttf	etag:%226662716f-2c460%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
22:15:44	391736/391736	---M--	200	added ('OK')	application/font-woff2	etag:%226662716f-5fa38%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
22:15:45	982412/982412	---M--	200	added ('OK')	application/x-font-ttf	etag:%226662716f-efd8c%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
22:15:45	330908/330908	---M--	200	added ('OK')	application/font-woff2	etag:%226662716f-50c9c%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
22:15:46	870948/870948	---M--	200	added ('OK')	application/x-font-ttf	etag:%226662716f-d4a24%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
22:15:46	4788/4788	---M--	200	added ('OK')	application/font-woff2	etag:%226662716f-12b4%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-v4compatibility.woff2	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-v4compatibility.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
22:15:47	10084/10084	---M--	200	added ('OK')	application/x-font-ttf	etag:%226662716f-2764%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-v4compatibility.ttf	D:/glowness/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
22:15:48	112440/112440	---M--	200	added ('OK')	font/woff2	etag:W/%221b738-OihLBhh3Hynajra+kA6ZQ5JT3OA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf	D:/glowness/cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-iconsd862.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css)
